Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Steven Matz","STL",5.92579984664917,6.093800067901611,7.809899806976318,4.056599933272115,17.81999969482422,17.81999969482422,0,0,,96.93399810791016,409.3500061035156,94.98148345947266,47.27255630493164,43.691383361816406,12.876066207885742,27.953611373901367,0.2533876597881317,3.894965171813965,85.83936309814453,7.969899962480322,2.595400037921084,3.070779011340469,1.1955000116880052,0.20969674317395184,0.06828780006621647,0.14140894310773539,0.2516056258932121,1.2682350592463811,0.2945105463597096,0.7212233981136054,0.4359999926939716,,4.107902456861069,,,627.219970703125,,,,,,,388.1171112060547,4.003931734807738,393.4141263961792,4.058577321428726,6.05,5.35,4.89,4.53,4.22,3.93,3.64,3.33,2.94,5.07,4.81,4.64,4.49,4.36,4.23,4.1,3.95,3.75,"Steven Matz","13361",571927
"Andre Pallante","STL",7.529799938201904,8.049400329589844,10.626999855041504,4.087300182603725,22.68000030517578,22.68000030517578,0,0,,128.06759643554688,555.1259765625,132.84165954589844,64.0964126586914,58.161190032958984,11.341097831726074,51.12031555175781,0.42578163743019104,4.644739151000977,97.02401733398438,6.818400440936881,3.5924999982128045,1.8979541946635758,0.7970000478372671,0.174778377215898,0.09208777414508601,0.082690603070812,0.2660233384926555,1.4364443482800864,0.31074645721009286,0.7131270673847151,0.5759999938428954,,4.1088055860009005,,,513.6900024414062,,,,,,,489.56926603317265,3.822741112187268,519.6565809249878,4.057674192288895,5.96,5.36,4.96,4.65,4.38,4.12,3.86,3.57,3.21,5.17,4.92,4.75,4.61,4.48,4.35,4.22,4.07,3.87,"Andre Pallante","26108",669467
"David Peterson","NYM",9.407099723815918,8.368300437927246,12.796299934387207,3.872100103703505,25.920000076293945,25.920000076293945,0,0,,146.5941925048828,631.3270263671875,142.8756103515625,69.14848327636719,63.06970977783203,15.757247924804688,57.99592208862305,0.37753355503082275,7.018462181091309,129.68862915039062,7.962100287940385,3.560600115725742,2.2361680697517765,0.9674000647639472,0.2054222672782618,0.09186351869386297,0.11355874858439882,0.25229104867302415,1.370255731198184,0.30203944096186597,0.7366591836942197,0.5020000050755723,,4.12497694062549,,,347.7900085449219,,,,,,,583.8403936386107,3.982697975018103,592.4608449935913,4.041502837664305,5.6,5.04,4.68,4.38,4.13,3.88,3.64,3.38,3.04,4.84,4.62,4.46,4.34,4.22,4.11,3.99,3.86,3.68,"David Peterson","20302",656849
"Tylor Megill","NYM",3.3589000701904297,3.1744000911712646,4.194300174713135,4.077300130048479,9.720000267028809,9.720000267028809,0,0,,52.60559844970703,224.04400634765625,49.979736328125,25.751609802246094,23.832090377807617,6.910037994384766,18.604846954345703,0.09969957917928696,2.1736748218536377,50.479164123535156,8.636200147901683,3.1830000517757413,2.713226518197414,1.1822000658146536,0.22530914772700958,0.08304103848900098,0.1422681092380086,0.2458840291232764,1.3037506520915296,0.2952481212801564,0.727085181792551,0.4289999942279983,,4.139907179890145,,,405.07000732421875,,,,,,,212.96340966224673,4.048303145260251,211.8202612400055,4.026572598399651,6.54,5.59,4.99,4.52,4.13,3.77,3.42,3.05,2.61,5.04,4.8,4.64,4.5,4.38,4.26,4.14,3.99,3.81,"Tylor Megill","21318",656731
"Matthew Boyd","CHC",7.724400043487549,7.594200134277344,10.11520004272461,4.019900115445636,22.68000030517578,22.68000030517578,0,0,,123.88569641113281,524.7169799804688,115.1491470336914,59.432098388671875,55.33423614501953,17.3137149810791,40.95798873901367,0.29751452803611755,5.719940185546875,121.3680648803711,8.817100081500456,2.9755000724845373,2.9632330252770567,1.2578000474936917,0.23130195802866663,0.07805729622193326,0.15324466180673335,0.24087811817747154,1.26009006927354,0.2882962598922797,0.7331201290992225,0.3739999993602392,,4.15429318461594,,,316.6000061035156,,,,,,,507.11001987457286,4.093370215974361,497.0525302886963,4.012186593673855,5.84,5.2,4.79,4.46,4.17,3.9,3.64,3.35,2.98,5.05,4.77,4.58,4.42,4.28,4.15,4,3.85,3.63,"Matthew Boyd","15440",571510
"Zebby Matthews","MIN",4.778200149536133,5.0441999435424805,6.235400199890137,4.126500022150164,14.579999923706055,14.579999923706055,0,0,,79.04889678955078,331.16400146484375,79.84695434570312,39.092315673828125,36.243919372558594,11.49107551574707,17.43291664123535,0.2112826257944107,2.9390804767608643,66.1112289428711,7.527000181544484,1.9847999927034754,3.7923217499069186,1.3083001008483948,0.19963289684398092,0.0526413395300335,0.14699155731394742,0.25691444190627566,1.2306290781757956,0.2931342115999114,0.7166628921730717,0.4220000001382287,,4.156721493887091,,,395.80999755859375,,,,,,,307.12599263191214,3.885266020214847,316.96696877479553,4.009758284402704,6.29,5.5,4.99,4.59,4.25,3.93,3.62,3.28,2.87,5.19,4.91,4.72,4.56,4.42,4.28,4.13,3.97,3.76,"Zebby Matthews","31827",805673
"Ryan Pepiot","TBR",9.983799934387207,10.025300025939941,13.754500389099121,4.054599999888739,29.15999984741211,29.15999984741211,0,0,,164.57400512695312,698.2349853515625,147.64877319335938,79.4618148803711,74.14241790771484,23.18299102783203,59.59590148925781,0.3644786775112152,8.574325561523438,171.42759704589844,9.37479994014198,3.2590998377269083,2.8764997719985548,1.2677999729637563,0.24551562245135045,0.08535221342318042,0.16016340902817003,0.23433904411913575,1.2592795230495102,0.2858298086814267,0.7310713755655933,0.3649999981424634,,4.157124505545463,,,166.92999267578125,,,,,,,687.1545509338378,4.175352908278337,659.8356552124023,4.009355272744332,5.69,5.14,4.78,4.49,4.23,3.99,3.75,3.48,3.15,5.02,4.76,4.59,4.45,4.32,4.19,4.06,3.91,3.71,"Ryan Pepiot","26221",686752
"Bryce Miller","SEA",9.90369987487793,11.487799644470215,14.85420036315918,4.145499907076638,30.780000686645508,30.780000686645508,0,0,,177.67340087890625,749.677001953125,172.72557067871094,87.72525787353516,81.83834075927734,25.922548294067383,49.23922348022461,0.5360190272331238,7.021474838256836,164.0083465576172,8.307800220611398,2.4942000835794973,3.3308475431885314,1.313099954706302,0.21877201265388707,0.06568058424086935,0.1530914284130177,0.24909361053863957,1.2492854476862083,0.29157353882310216,0.7229881161743347,0.3749999923673185,,4.16695890900806,,,78.70999908447266,,,,,,,706.0839368820191,3.9740553925866053,710.6084747314453,3.999520869281735,5.73,5.21,4.86,4.59,4.34,4.11,3.87,3.62,3.29,5.06,4.83,4.67,4.54,4.42,4.3,4.18,4.04,3.85,"Bryce Miller","29837",682243
"Chris Bassitt","TOR",10.636199951171875,10.79419994354248,15.140800476074219,4.123699881592153,30.780000686645508,30.780000686645508,0,0,,178.9824981689453,765.5369873046875,172.46783447265625,88.54264068603516,82.0077896118164,22.820268630981445,60.32107925415039,0.860463559627533,10.98162841796875,164.98208618164062,8.295999836996327,3.033199999113369,2.735065224654266,1.1475000057545752,0.2155115806520488,0.07879577375683652,0.1367158068952123,0.2484288654889483,1.3006238940025987,0.2954939420434041,0.7182129401429048,0.4239999926649731,,4.175558569252674,,,349.7099914550781,,,,,,,711.4208620071411,3.9748068625995825,714.3050479888916,3.9909212090371216,5.71,5.2,4.86,4.59,4.35,4.13,3.9,3.64,3.32,5.02,4.81,4.66,4.54,4.43,4.32,4.21,4.08,3.91,"Chris Bassitt","12304",605135
"Kris Bubic","KCR",6.07390022277832,6.059899806976318,8.157099723815918,4.04900011901418,17.81999969482422,17.81999969482422,0,0,,98.97799682617188,422.4410095214844,95.6871109008789,48.269371032714844,44.52910232543945,12.723072052001953,35.11079406738281,0.3130287826061249,3.8611106872558594,91.0938491821289,8.28309997098644,3.1925999387662793,2.594468498983712,1.1569000398050018,0.21563685136846564,0.0831140757549893,0.13252277561347633,0.24953016999650582,1.3214846648995424,0.2966686610518508,0.7304340636690351,0.44500000614048846,,4.178098075147544,,,334.07000732421875,,,,,,,392.4288860321046,3.964809337587423,394.7620315551758,3.988381703142252,6.04,5.34,4.89,4.53,4.22,3.93,3.64,3.33,2.95,5.09,4.82,4.64,4.49,4.36,4.23,4.09,3.94,3.73,"Kris Bubic","21455",663460
"Ryan Feltner","COL",10.068599700927734,11.294400215148926,14.560700416564941,4.2164000782965765,30.780000686645508,30.780000686645508,0,0,,177.3448944091797,756.9140014648438,172.3039093017578,89.56705474853516,83.08411407470703,23.12183380126953,60.24406433105469,0.34893736243247986,7.643317699432373,162.31983947753906,8.237499930092342,3.057300187782723,2.694370661739471,1.173400028823465,0.21444951363484363,0.07959168969587734,0.13485782393896628,0.25006858144785094,1.3112752662406244,0.2962401410911292,0.7142710134934707,0.4229999901018276,,4.179231271087155,,,678.030029296875,,,,,,,700.941031551361,3.9524173159116276,707.1181654930115,3.9872485072026396,5.86,5.33,4.97,4.69,4.44,4.2,3.97,3.7,3.37,5.19,4.95,4.78,4.64,4.52,4.4,4.27,4.12,3.93,"Ryan Feltner","21446",663372
"Charlie Morton","BAL",9.70359992980957,9.366499900817871,13.345100402832031,4.105700275094309,27.540000915527344,27.540000915527344,0,0,,158.5648956298828,683.1749877929688,147.8595733642578,78.18659210205078,72.3355484008789,19.825897216796875,62.40057373046875,0.728264570236206,11.536776542663574,159.31192016601562,9.042400436732784,3.5418001023700723,2.5530521699070103,1.1252999867490516,0.23319343215518007,0.09133907834075856,0.14185435381442152,0.242696058579348,1.3260195219092452,0.2976836309921524,0.7236752831699145,0.4370000132000502,,4.1813631398716105,,,394.8599853515625,,,,,,,641.8985906600954,4.048175909997096,631.899603843689,3.985116638418185,5.76,5.22,4.87,4.58,4.33,4.09,3.85,3.59,3.25,5.01,4.8,4.65,4.53,4.42,4.31,4.19,4.07,3.89,"Charlie Morton","4676",450203
"Sean Manaea","NYM",9.928099632263184,9.3572998046875,13.929699897766113,4.116700132283635,27.540000915527344,27.540000915527344,0,0,,162.36529541015625,690.916015625,152.47825622558594,79.83141326904297,74.26769256591797,22.660783767700195,56.16756820678711,0.35720357298851013,7.591784954071045,160.32852172851562,8.887100484814448,3.113400019284315,2.8544679224539053,1.2561000390761121,0.23205211357487937,0.08129434972784376,0.1507577638470356,0.24312626390109346,1.2850395394243952,0.2922715287860743,0.7280911243858283,0.394000009540663,,4.184007597817363,,,237.42999267578125,,,,,,,655.7110634803771,4.038492719912615,646.6152720451355,3.9824721804724317,5.74,5.2,4.85,4.57,4.32,4.08,3.84,3.58,3.25,5,4.79,4.64,4.52,4.4,4.29,4.18,4.05,3.88,"Sean Manaea","15873",640455
"Chris Paddack","MIN",5.285099983215332,5.731299877166748,7.043799877166748,4.216400034427984,16.200000762939453,16.200000762939453,0,0,,89.5281982421875,377.1189880371094,90.57266998291016,45.066505432128906,41.94296646118164,13.249178886413574,21.81901741027832,0.29075875878334045,2.9290833473205566,77.58414459228516,7.799300276787358,2.193400074480342,3.5558037804093536,1.3319000305931838,0.2057285553191257,0.05785711699070236,0.14787143832842334,0.25703789175711717,1.2553775190376526,0.2956496572530075,0.7174248365418203,0.4030000076269872,,4.186441537875091,,,562.739990234375,,,,,,,344.97881164550785,3.8532978259239314,356.3256525993347,3.9800382404147037,6.29,5.54,5.06,4.68,4.35,4.04,3.73,3.41,3,5.27,4.99,4.8,4.64,4.5,4.36,4.21,4.05,3.83,"Chris Paddack","20099",663978
"Spencer Turnbull",,3.177299976348877,3.4293999671936035,4.218100070953369,4.216600074605096,9.720000267028809,9.720000267028809,0,0,,53.667999267578125,230.4340057373047,53.07816696166992,27.22696876525879,25.144054412841797,6.525432586669922,18.576879501342773,0.18411676585674286,2.9709856510162354,47.21591567993164,7.918000427045939,3.115299951438451,2.5416494560627787,1.0943000313318658,0.20489994750930077,0.08061691867874944,0.12428302883055133,0.254100950944063,1.3351540478666752,0.3000599226010609,0.7106281997989113,0.4569999954806479,,4.1920888651777215,,,699.9099731445312,,,,,,,208.66537556648254,3.8880781548445262,213.2976086139679,3.974390913112073,6.76,5.78,5.17,4.69,4.29,3.92,3.56,3.18,2.72,5.35,5.05,4.85,4.68,4.53,4.38,4.23,4.05,3.83,"Spencer Turnbull","16207",605513
"Michael Wacha","KCR",9.503899574279785,9.618900299072266,13.380800247192383,4.131499939114455,27.540000915527344,27.540000915527344,0,0,,159.26539611816406,671.4390258789062,154.2093963623047,78.5001449584961,73.11166381835938,23.197891235351562,45.26322555541992,0.3692914545536041,5.565557956695557,144.94566345214844,8.190799777382136,2.5577999987928277,3.2022831266118708,1.3109000838026534,0.2158731587911742,0.06741226501717093,0.14846089377400326,0.24848026319095845,1.2524542479380112,0.28954950429370463,0.7244052876687137,0.38400000945380935,,4.197259933257159,,,279.95001220703125,,,,,,,629.6904149055479,3.9537176954519393,632.1593708992004,3.9692198450326353,5.77,5.23,4.87,4.58,4.33,4.09,3.85,3.58,3.24,5.03,4.81,4.66,4.53,4.41,4.3,4.18,4.05,3.87,"Michael Wacha","14078",608379
"Jon Gray","TEX",6.4847002029418945,6.651400089263916,8.299500465393066,4.191299902787512,19.440000534057617,19.440000534057617,0,0,,106.16210174560547,451.1780090332031,104.68231964111328,53.25090789794922,49.43968963623047,14.527693748474121,32.385337829589844,0.5378041863441467,4.293860912322998,94.63407897949219,8.02270016146026,2.745499906970086,2.922127274924608,1.2315999927128365,0.20974887313829135,0.07177951314379452,0.13796935999449683,0.252551556342339,1.2911166529008264,0.29526265995143797,0.7180463404126458,0.4130000061044896,,4.199140729743272,,,455.92999267578125,,,,,,,413.9654504776001,3.899371279117842,421.1810517311096,3.9673390485465236,6.11,5.44,5.01,4.66,4.36,4.08,3.8,3.49,3.11,5.14,4.91,4.75,4.61,4.49,4.37,4.25,4.11,3.92,"Jon Gray","14916",592351
"Gavin Williams","CLE",8.613300323486328,9.181699752807617,12.021400451660156,4.121699917060569,25.920000076293945,25.920000076293945,0,0,,146.2050018310547,624.0079956054688,134.72332763671875,72.00758361816406,66.95701599121094,19.59471893310547,55.6569938659668,0.5154306292533875,6.489683151245117,145.0142364501953,8.926699577350178,3.4260999180624796,2.6054989027869286,1.206199980775836,0.23239163195255125,0.08919275755747869,0.14319887439507256,0.2397803927403778,1.3021464321903096,0.2898122688931985,0.7264461357263083,0.39199999755471254,,4.200253605373136,,,227.02999877929688,,,,,,,594.2097606658936,4.06422320183358,579.8821048736572,3.9662261729166595,5.85,5.27,4.88,4.58,4.31,4.06,3.8,3.52,3.17,5.11,4.86,4.68,4.53,4.4,4.27,4.14,3.99,3.79,"Gavin Williams","30122",668909
"Quinn Mathews","STL",5.541999816894531,5.628799915313721,7.855299949645996,4.01760028019064,16.200000762939453,16.200000762939453,0,0,,92.33999633789062,395.4599914550781,87.50343322753906,44.700767517089844,41.220577239990234,11.458368301391602,34.94658660888672,0.26772642135620117,4.356387138366699,85.35807037353516,8.319500366349759,3.4061001944281126,2.442529547415915,1.1168000736665413,0.21584502153925555,0.0883694618014385,0.12747555973781705,0.2456877974515245,1.326077806938139,0.2932247055579411,0.730669029013223,0.43800001825066315,,4.207757363583852,,,394.4800109863281,,,,,,,367.67633590698244,3.9817668452311907,365.54841327667236,3.9587224147059437,6.1,5.35,4.87,4.49,4.17,3.87,3.57,3.25,2.85,5.15,4.85,4.64,4.47,4.32,4.17,4.01,3.84,3.61,"Quinn Mathews","sa3023407",687273
"Robbie Ray","SFG",9.164600372314453,10.054200172424316,13.576899528503418,4.13650006390924,27.540000915527344,27.540000915527344,0,0,,160.56419372558594,679.2050170898438,144.7657470703125,78.8281021118164,73.79708862304688,24.773271560668945,56.13146209716797,0.42857834696769714,7.082070350646973,171.4112091064453,9.608000676630173,3.1463002251791004,3.0537456660173765,1.3886000288898277,0.252370351798758,0.08264288496818188,0.1697274668305761,0.2350125783872487,1.251195577955731,0.2858277121951345,0.7344065188659411,0.35399998831785673,,4.2182130788528145,,,150.74000549316406,,,,,,,660.2546718597412,4.11209159738414,633.9502592086792,3.948266699436981,5.79,5.23,4.86,4.56,4.3,4.06,3.81,3.54,3.2,5.11,4.85,4.67,4.52,4.39,4.26,4.12,3.97,3.77,"Robbie Ray","11486",592662
"Nestor Cortes","MIL",7.132999897003174,7.334199905395508,9.892800331115723,4.086400171427488,21.059999465942383,21.059999465942383,0,0,,119.05999755859375,500.4630126953125,112.21381378173828,57.677955627441406,54.05853271484375,18.31671905517578,34.023380279541016,0.20368844270706177,3.9521563053131104,112.48921203613281,8.503300261088574,2.5719001242644226,3.306232687989999,1.3845999905673871,0.22477028108492306,0.0679838058287333,0.15678647525618977,0.24263103235889064,1.2282647157733282,0.28309411885168745,0.7343598733807017,0.32399999103613264,,4.233719287824039,,,267.95001220703125,,,,,,,475.04423604011544,3.989956709064511,468.23445439338684,3.9327604904657556,5.86,5.23,4.83,4.5,4.22,3.95,3.69,3.4,3.04,4.97,4.74,4.59,4.45,4.34,4.22,4.1,3.96,3.78,"Nestor Cortes","17874",641482
"Merrill Kelly","ARI",9.192999839782715,8.94629955291748,12.844799995422363,4.190999986190635,25.920000076293945,25.920000076293945,0,0,,152.48440551757812,650.2529907226562,149.1160125732422,76.53192138671875,71.00690460205078,20.92594337463379,51.82097625732422,1.0462570190429688,4.746846675872803,139.20469665527344,8.216199326383153,3.0585998924470577,2.6862615625771555,1.2351000073249678,0.21407774918584968,0.07969356080889865,0.13438418837695104,0.251170183564572,1.3177543510008487,0.29567231107248915,0.724799482643365,0.4159999977472711,,4.2376144874745645,,,304.0899963378906,,,,,,,591.9997891426087,3.8823628366007834,599.0906882286072,3.928865290815231,5.89,5.33,4.96,4.66,4.4,4.16,3.91,3.64,3.29,5.14,4.91,4.75,4.61,4.49,4.37,4.25,4.11,3.93,"Merrill Kelly","11156",518876
"Will Warren","NYY",6.058599948883057,6.069399833679199,7.845699787139893,4.198699757345142,17.81999969482422,17.81999969482422,0,0,,98.86730194091797,425.2359924316406,98.71853637695312,50.1081428527832,46.1237907409668,11.865174293518066,35.233009338378906,0.2772538661956787,4.8506669998168945,84.25471496582031,7.669800022918904,3.20729986375985,2.391357325076477,1.0800999576733377,0.19813636772377585,0.08285519091858819,0.11528117680518767,0.2563103796914524,1.3548619521890062,0.3004969478157742,0.7145320204967571,0.4780000032653629,,4.238511307601877,,,470.2200012207031,,,,,,,377.2665968894958,3.815888463457274,388.3476448059082,3.9279684706879183,6.23,5.53,5.07,4.71,4.4,4.1,3.81,3.5,3.1,5.23,4.98,4.81,4.66,4.53,4.41,4.27,4.12,3.93,"Will Warren","30182",701542
"Luis Garcia","HOU",6.076300144195557,6.123799800872803,7.9868998527526855,4.22790018651227,17.81999969482422,17.81999969482422,0,0,,100.08779907226562,423.74200439453125,95.46907043457031,50.282997131347656,47.017913818359375,14.87415885925293,31.775651931762695,0.2843308746814728,3.1467080116271973,95.21463775634766,8.561800216911605,2.857299990974721,2.9964652797940503,1.3374999847545963,0.2246995501246005,0.07498820414833716,0.14971134597626334,0.24553561476898797,1.2713310068339048,0.2891495943171339,0.7231824318481528,0.36200000460923154,,4.242553690255821,,,497.07000732421875,,,,,,,395.14017171859734,3.9479354664727646,392.7371258735657,3.923926088033974,6.19,5.49,5.03,4.67,4.35,4.06,3.77,3.45,3.06,5.24,4.97,4.78,4.63,4.49,4.35,4.21,4.06,3.85,"Luis Garcia","23735",677651
"Andrew Heaney","PIT",7.159599781036377,7.986199855804443,9.081000328063965,4.213000046477223,22.68000030517578,22.68000030517578,0,0,,120.48860168457031,511.84600830078125,115.52363586425781,60.35809326171875,56.40205383300781,17.98760986328125,36.37684631347656,0.3716002106666565,6.8259782791137695,115.40666198730469,8.620400132162478,2.7171999030943574,3.1725307079341256,1.343600029431353,0.2254714506232646,0.0710699032981421,0.1544015473251225,0.24650659580742068,1.2607041666513643,0.29093614490956027,0.7224112825651042,0.3700000114773463,,4.267281648105195,,,449.9100036621094,,,,,,,471.21144809722915,3.910838382296308,469.8089303970337,3.8991981301846006,6.01,5.39,4.98,4.66,4.37,4.1,3.84,3.55,3.18,5.11,4.89,4.73,4.6,4.49,4.37,4.25,4.12,3.94,"Andrew Heaney","15423",571760
"Frankie Montas","NYM",6.574999809265137,6.489999771118164,8.091099739074707,4.204600081584212,19.440000534057617,19.440000534057617,0,0,,105.0553970336914,449.9159851074219,101.47405242919922,52.956092834472656,49.07954788208008,14.122947692871094,38.13744354248047,0.5124543309211731,4.303896427154541,97.53109741210938,8.355400117401672,3.2671999875670132,2.557358028035403,1.209900041547381,0.21677624409993537,0.08476570027485193,0.13201054382508343,0.24903157445510735,1.3289321625894774,0.29528404961196386,0.7230962889281177,0.4270000007291671,,4.269327879038527,,,490.04998779296875,,,,,,,407.6033200263977,3.8798893872694493,409.41684007644653,3.8971518992512686,6.15,5.47,5.03,4.68,4.38,4.1,3.81,3.51,3.12,5.18,4.94,4.77,4.64,4.51,4.39,4.26,4.12,3.93,"Frankie Montas","14309",593423
"Max Meyer","MIA",7.337500095367432,9.272299766540527,10.678600311279297,4.228399973858272,24.299999237060547,24.299999237060547,0,0,,135.18370056152344,578.697021484375,134.21719360351562,68.77095031738281,63.512306213378906,17.6414737701416,46.39955139160156,0.3576347529888153,5.479103088378906,117.77354431152344,7.84090015586836,3.0890999491048996,2.538247478246972,1.1745000563807997,0.20351503453297687,0.08017935062562676,0.12333568390735011,0.25476938924264203,1.3360837456355674,0.2978403740137346,0.7173341478142952,0.45700001162806425,,4.271849976087637,,,380.0899963378906,,,,,,,514.3156785964966,3.8045687198984943,526.4904689788818,3.8946298022021586,6.09,5.47,5.05,4.73,4.44,4.17,3.9,3.61,3.24,5.34,5.05,4.85,4.69,4.54,4.4,4.25,4.08,3.86,"Max Meyer","27474",676974
"Luis Gil","NYY",5.593400001525879,5.377799987792969,7.100599765777588,4.140800113710055,16.200000762939453,16.200000762939453,0,0,,89.04869842529297,383.83099365234375,77.40719604492188,43.907936096191406,40.97031784057617,12.045320510864258,41.73811340332031,0.20266276597976685,3.988771677017212,97.11255645751953,9.815000371408296,4.2183999010948705,2.3267116919998143,1.2173999902842674,0.25300863677902874,0.10874086275879209,0.14426777402023666,0.22894485480183516,1.3379792355774704,0.2854900693330453,0.7355886255181575,0.3580000014708952,,4.284347986669298,,,320.57000732421875,,,,,,,366.5886740207672,4.116721305346369,345.698783159256,3.882131791620498,6.17,5.43,4.95,4.58,4.25,3.95,3.65,3.33,2.93,5.14,4.87,4.69,4.54,4.41,4.27,4.14,3.98,3.78,"Luis Gil","21052",661563
"Tyler Mahle","TEX",8.219599723815918,8.52869987487793,11.140700340270996,4.244600080458139,24.299999237060547,24.299999237060547,0,0,,138.29190063476562,588.4760131835938,134.41380310058594,69.92807006835938,65.2215347290039,20.083057403564453,43.77860641479492,0.25539857149124146,5.519905090332031,126.23438262939453,8.21529994489743,2.8491000262824038,2.883471927665879,1.3070000180953576,0.2145106678970307,0.07439318754549949,0.1401174803515312,0.24929416135160307,1.2885238303723516,0.2910215541334063,0.721396134481389,0.379999996629187,,4.298191142328891,,,455.92999267578125,,,,,,,531.4358013153076,3.8428555748817894,534.9529876708984,3.868288635960904,6.03,5.42,5.02,4.7,4.42,4.16,3.89,3.6,3.24,5.27,5,4.81,4.66,4.52,4.38,4.24,4.08,3.87,"Tyler Mahle","16358",641816
"Lucas Giolito","BOS",7.70419979095459,7.848400115966797,10.140800476074219,4.263400106828995,22.68000030517578,22.68000030517578,0,0,,127.77909851074219,543.7410278320312,120.1776351928711,64.76838684082031,60.53038024902344,19.24211311340332,44.58496856689453,0.5953963994979858,4.7778520584106445,126.64044952392578,8.919800335103428,3.1403001099457364,2.8404292656148584,1.3553000454614335,0.23290581920746042,0.08199669748052821,0.15090912172693222,0.24308845624867598,1.2894331364054372,0.2896320905364089,0.7255229436720375,0.37300001318942455,,4.300898748150668,,,375.3599853515625,,,,,,,501.6179233551026,3.925664910782982,493.9404592514038,3.8655810301391273,6.06,5.44,5.03,4.71,4.43,4.16,3.89,3.6,3.23,5.23,4.98,4.81,4.66,4.53,4.41,4.28,4.13,3.93,"Lucas Giolito","15474",608337
"Jordan Hicks","SFG",6.531000137329102,7.6178998947143555,8.57800006866455,4.242399961285794,21.059999465942383,21.059999465942383,0,0,,113.1968002319336,493.23199462890625,110.61714172363281,58.039772033691406,53.358455657958984,12.612639427185059,49.44436264038086,0.2574670910835266,6.353814601898193,101.47212982177734,8.067800207468782,3.9312000237785023,2.0522487176102415,1.0028000315563912,0.20572900972922914,0.10024565149627285,0.10548335823295629,0.25287743500147253,1.4140108557490765,0.3030919771092775,0.7164255852975685,0.49099999450880105,,4.300916302763758,,,436.9100036621094,,,,,,,430.4660161972047,3.802810815457726,437.56941652297974,3.865563475526037,6.21,5.55,5.11,4.77,4.46,4.18,3.9,3.59,3.21,5.32,5.06,4.87,4.72,4.58,4.45,4.31,4.15,3.94,"Jordan Hicks","19618",663855
"Luis Severino","OAK",10.195599555969238,11.483799934387207,15.38949966430664,4.2310999042633615,30.780000686645508,30.780000686645508,0,0,,182.74850463867188,780.6430053710938,180.8047332763672,92.71846771240234,85.91413116455078,25.16040802001953,58.68257522583008,0.49570831656455994,8.939143180847168,161.1131134033203,7.934500057862803,2.8899999924853503,2.7455017572644596,1.239100000450879,0.2063851367331884,0.07517210148822659,0.1312130352449618,0.2535755055029518,1.310474791439244,0.295481700043795,0.7185296875405899,0.4319999881157663,,4.30314698705495,,,305.42999267578125,,,,,,,692.1346807479858,3.7873616646903137,706.0182905197144,3.863332791234846,5.85,5.33,4.99,4.71,4.47,4.23,4,3.74,3.41,5.18,4.95,4.79,4.66,4.54,4.42,4.3,4.16,3.98,"Luis Severino","15890",622663
"Kyle Harrison","SFG",5.166900157928467,5.807799816131592,6.950300216674805,4.195400265213373,16.200000762939453,16.200000762939453,0,0,,88.72319793701172,380.7860107421875,81.67859649658203,44.3458251953125,41.35881423950195,12.517857551574707,34.92835235595703,0.2086707353591919,4.725173473358154,90.15262603759766,9.144999878322766,3.543100096851638,2.5810729667075787,1.2698000137929528,0.23675403899917902,0.09172698410815673,0.1450270548910223,0.2394336514666533,1.3142780193216568,0.2900283422981306,0.7293066488032388,0.3760000073732155,,4.309218948435586,,,391.3399963378906,,,,,,,351.56234054565425,3.962462453114494,342.22851610183716,3.85726082985421,6.17,5.46,5,4.64,4.33,4.04,3.75,3.43,3.04,5.17,4.92,4.75,4.6,4.47,4.34,4.21,4.06,3.86,"Kyle Harrison","27758",690986
"Casey Mize","DET",6.939799785614014,8.399200439453125,9.333200454711914,4.309500060314961,22.68000030517578,22.68000030517578,0,0,,123.5199966430664,528.7670288085938,127.16316986083984,63.98473358154297,59.14549255371094,16.455608367919922,37.28794479370117,0.25063556432724,5.438897132873535,100.07727813720703,7.291900321513022,2.716900196435914,2.6839043742124526,1.1989999946263168,0.1892653525744579,0.07051866467112662,0.11874668790333127,0.2616309788632916,1.3313724022334015,0.2996085906286555,0.7104452509239766,0.4569999937091081,,4.315677334524,,,412.3299865722656,,,,,,,452.99378108978266,3.6673720320669285,475.651104927063,3.8508024437657955,6.22,5.58,5.15,4.81,4.52,4.24,3.96,3.66,3.28,5.39,5.12,4.93,4.77,4.63,4.49,4.35,4.19,3.97,"Casey Mize","20492",663554
