Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Chavez",,0.0399,0.0578,0,6.06474,1,0,0,0,,1,4.76,1.0985,0.7161,0.67386,0.156667,0.7303,0.0275,0.049,0.649,5.841,6.5727,0.888676,1.41,0.136345,0.153424,-0.017079845070838928,0.275956,1.8288,0.296637,0.691347,0.408,,6.24305,-0.0214968,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Chavez","sa3016815",700235
"Harif Frias",,0.04,0.0577,0,6.03117,1,0,0,0,,1,4.753,1.1136,0.7135,0.67013,0.153667,0.7134,0.0275,0.0487,0.603,5.427,6.4206,0.845248,1.383,0.126867,0.150095,-0.02322743833065033,0.279035,1.827,0.296804,0.690814,0.424996,,6.24445,-0.0215123,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Harif Frias","sa3010251",686406
"Victor Garcia","LAA",0.0376,0.0678,0.0117,6.30882,0.7452,0.0542,0,0,,1,4.732,1.1424,0.7425,0.70098,0.183556,0.6534,0.0199,0.0512,0.6177,5.5593,5.8806,0.945363,1.652,0.130537,0.138081,-0.007544383406639099,0.283657,1.7958,0.297211,0.684485,0.401001,,6.4311,-0.02152,-0.0465796,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Victor Garcia","sa3023615",806625
"Jack DeGroat",,0.0399,0.0579,0,6.10866,1,0,0,0,,1,4.701,1.1105,0.7175,0.67874,0.177222,0.6412,0.0272,0.0459,0.6428,5.7852,5.7708,1.0025,1.595,0.136737,0.136397,0.00034034252166748047,0.276664,1.7517,0.292208,0.687821,0.359987,,6.24607,-0.0215302,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jack DeGroat","sa3018790",680922
"Shane Connolly",,0.0397,0.058,0,6.17769,1,0,0,0,,1,4.808,1.1441,0.7294,0.68641,0.143778,0.742,0.0278,0.0512,0.5603,5.0427,6.678,0.755121,1.294,0.116535,0.154326,-0.0377911701798439,0.284971,1.8861,0.302146,0.686546,0.407632,,6.29459,-0.0215535,-0.0439345,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Shane Connolly","sa3017320",702048
"Montana Semmel",,0.0398,0.0579,0,6.08103,1,0,0,0,,1,4.746,1.1179,0.718,0.67567,0.159111,0.6942,0.0274,0.0512,0.6114,5.5026,6.2478,0.880726,1.432,0.128824,0.146271,-0.017446264624595642,0.279433,1.8121,0.296831,0.688397,0.411,,6.24832,-0.0215551,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Montana Semmel","sa3011751",687512
"Morris Austin","CHW",0.0355,0.0654,0.0045,6.29343,0.8969,0.0219,0,0,,1,4.787,1.1178,0.7416,0.69927,0.172556,0.7351,0.0246,0.0592,0.6303,5.6727,6.6159,0.857434,1.553,0.131669,0.153562,-0.021892622113227844,0.279961,1.8529,0.296329,0.689682,0.409717,,6.532,-0.021572,-0.0473618,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Morris Austin","sa3022955",809459
"Moises Rodriguez","DET",0.0393,0.0585,0,5.86557,1,0,0,0,,1,4.742,1.0984,0.695,0.65173,0.145778,0.7021,0.0274,0.0496,0.6044,5.4396,6.3189,0.860846,1.312,0.127457,0.14806,-0.02060312032699585,0.275268,1.8005,0.294008,0.692491,0.421856,,6.10789,-0.0215904,-0.0502288,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Moises Rodriguez","sa3017389",685481
"Jaren Zinn",,0.0404,0.0574,0,5.96475,1,0,0,0,,1,4.771,1.0171,0.7023,0.66275,0.16,0.8059,0.0276,0.0517,0.7837,7.0533,7.2531,0.972453,1.44,0.164263,0.168916,-0.004653111100196838,0.259902,1.823,0.288615,0.700876,0.362995,,6.25188,-0.0215944,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jaren Zinn","sa3020320",685813
"Gabe Emmett","LAD",0.0417,0.0685,0.0207,6.16878,0.5737,0.0907,0,0,,1,4.768,1.1615,0.732,0.68542,0.156444,0.6812,0.015,0.068,0.5312,4.7808,6.1308,0.7798,1.408,0.111409,0.142869,-0.031459741294384,0.289017,1.8427,0.301714,0.684064,0.474665,,6.38546,-0.0216001,-0.04857,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gabe Emmett","sa3017938",701861
"Martin Santana",,0.0399,0.0578,0,6.04044,1,0,0,0,,1,4.78,1.102,0.715,0.67116,0.148444,0.7442,0.0276,0.0612,0.6299,5.6691,6.6978,0.846412,1.336,0.131778,0.15569,-0.02391214668750763,0.277261,1.8462,0.298335,0.690439,0.431995,,6.25266,-0.021603,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Martin Santana","sa3006402",679756
"Julian Valdez",,0.0398,0.058,0,6.09444,1,0,0,0,,1,4.764,1.1158,0.7201,0.67716,0.155111,0.7182,0.0275,0.0519,0.6202,5.5818,6.4638,0.863548,1.396,0.130185,0.150756,-0.020570963621139526,0.279376,1.834,0.298481,0.688935,0.419004,,6.25282,-0.0216049,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Julian Valdez","sa3010656",683674
"Yamil Castillo",,0.0421,0.0557,0,6.17472,1,0,0,0,,1,4.755,1.1111,0.7282,0.68608,0.171556,0.7184,0.0275,0.0468,0.6536,5.8824,6.4656,0.9098,1.544,0.137455,0.151083,-0.013627767562866211,0.278485,1.8295,0.296888,0.692937,0.410754,,6.3851,-0.0216061,-0.0485795,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yamil Castillo","sa3008549",675132
"Ángel Vargas",,0.0399,0.0578,0,6.04215,1,0,0,0,,1,4.787,1.1019,0.7157,0.67135,0.145889,0.7668,0.0276,0.0504,0.6297,5.6673,6.9012,0.821205,1.313,0.131544,0.160184,-0.028640061616897583,0.277571,1.8687,0.299295,0.692719,0.437996,,6.25524,-0.0216315,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Angel Vargas","sa3011855",685824
"Wesley Scott",,0.0399,0.0579,0,6.06447,1,0,0,0,,1,4.794,1.0889,0.7172,0.67383,0.148556,0.7726,0.0277,0.0579,0.666,5.994,6.9534,0.862024,1.337,0.138924,0.16116,-0.022236138582229614,0.274732,1.8615,0.298622,0.692038,0.423985,,6.2572,-0.0216533,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Wesley Scott","sa3020442",669417
"Graham Firoved",,0.0399,0.0578,0,6.06168,1,0,0,0,,1,4.78,1.0796,0.7157,0.67352,0.153667,0.7638,0.0276,0.0562,0.6831,6.1479,6.8742,0.894344,1.383,0.142908,0.159791,-0.016882851719856262,0.272626,1.8434,0.296466,0.692577,0.407006,,6.25795,-0.0216615,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Graham Firoved","sa3020557",681462
"Jake Sweeney",,0.0401,0.063,0.0098,5.96304,0.8211,0.0381,0,0,,1,4.751,1.0959,0.7039,0.66256,0.157889,0.7173,0.0223,0.0494,0.6309,5.6781,6.4557,0.879548,1.421,0.132793,0.150979,-0.01818564534187317,0.275055,1.8132,0.29354,0.696728,0.388997,,6.25734,-0.0216647,-0.0476246,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jake Sweeney","sa3011134",681043
"Sandy Gaston","LAA",0.0393,0.0584,0,6.15177,1,0,0,0,,1,4.829,1.0473,0.7263,0.68353,0.158778,0.8473,0.0279,0.0615,0.7566,6.8094,7.6257,0.892954,1.429,0.156678,0.175461,-0.018782347440719604,0.267155,1.8946,0.295699,0.698614,0.413923,,6.44379,-0.0216667,-0.0465893,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sandy Gaston","sa3011136",682624
"Jose Pena Jr.","PHI",0.0405,0.0573,0,6.15258,1,0,0,0,,1,4.769,1.0719,0.7254,0.68362,0.167,0.7696,0.0275,0.0526,0.665,5.985,6.9264,0.864085,1.503,0.139442,0.161376,-0.02193330228328705,0.271587,1.8415,0.290516,0.694222,0.399162,,6.47408,-0.0216669,-0.045974,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Pena Jr.","sa3017821",700247
"Nicolo Pinazzi",,0.0401,0.0641,0.0119,5.92308,0.7798,0.0468,0,0,,1,4.799,1.0614,0.7006,0.65812,0.147,0.7948,0.0213,0.0622,0.693,6.237,7.1532,0.871917,1.323,0.144405,0.165618,-0.02121274173259735,0.269254,1.8562,0.294778,0.700194,0.404992,,6.26248,-0.0217116,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Nicolo Pinazzi","sa3015335",695950
"Juan Mateo",,0.0421,0.0557,0,6.09084,1,0,0,0,,1,4.744,1.1473,0.7199,0.67676,0.154556,0.6708,0.0274,0.0483,0.6096,5.4864,6.0372,0.908766,1.391,0.128499,0.1414,-0.012900486588478088,0.285051,1.8181,0.304453,0.685637,0.426843,,6.1138,-0.0217636,-0.0461895,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Juan Mateo","sa3015279",690158
"Dylan Nedved",,0.0397,0.0581,0,6.12558,1,0,0,0,,1,4.742,1.1409,0.7233,0.68062,0.160889,0.6625,0.0274,0.056,0.573,5.157,5.9625,0.864906,1.448,0.120835,0.139709,-0.018873892724514008,0.283559,1.8034,0.297911,0.684407,0.415993,,6.26754,-0.0217675,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dylan Nedved","sa3020326",690446
"Tomas Cleto",,0.0384,0.0711,0.0198,6.17877,0.6026,0.0846,0,0,,1,4.697,1.145,0.7274,0.68653,0.176444,0.6067,0.0156,0.0507,0.5821,5.2389,5.4603,0.959453,1.588,0.12393,0.129168,-0.005237393081188202,0.283444,1.7517,0.295196,0.680744,0.389,,6.26826,-0.0217754,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tomas Cleto","sa3016009",695995
"Breck Eichelberger","SDP",0.0398,0.069,0.0204,6.04548,0.6248,0.0798,0,0,,1,4.712,1.1106,0.7144,0.67172,0.165333,0.6766,0.0163,0.0545,0.5996,5.3964,6.0894,0.886196,1.488,0.12725,0.143591,-0.016341254115104675,0.278982,1.7872,0.293929,0.689578,0.418257,,6.30991,-0.0217895,-0.0500704,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Breck Eichelberger","sa3023096",687902
"Yensy Bello","SEA",0.0405,0.0573,0,5.45373,1,0,0,0,,1,4.724,1.0259,0.6485,0.60597,0.140667,0.7582,0.0273,0.05,0.7132,6.4188,6.8238,0.940649,1.266,0.150974,0.1605,-0.00952582061290741,0.26199,1.7841,0.289109,0.715489,0.416052,,5.99335,-0.0217917,-0.0551937,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yensy Bello","sa3019490",805381
"Camilo Hernandez","ATH",0.0401,0.0576,0,5.81643,1,0,0,0,,1,4.708,1.1272,0.6915,0.64627,0.143778,0.6743,0.0272,0.0492,0.5539,4.9851,6.0687,0.821444,1.294,0.117651,0.143224,-0.0255734920501709,0.282896,1.8015,0.299202,0.693658,0.462133,,6.09829,-0.0217936,-0.0516175,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Camilo Hernandez","sa3018899",804876
"Josh Gessner",,0.0402,0.0576,0,6.15888,1,0,0,0,,1,4.737,1.0995,0.7236,0.68432,0.179556,0.6657,0.0274,0.0639,0.6727,6.0543,5.9913,1.01052,1.616,0.14201,0.140532,0.0014777183532714844,0.274367,1.7652,0.29157,0.68806,0.367272,,6.3441,-0.0218208,-0.0487711,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Gessner","sa3011658",678622
"Jared Wetherbee",,0.0404,0.0574,0,5.94045,1,0,0,0,,1,4.81,1.0661,0.7025,0.66005,0.145333,0.8163,0.0278,0.0493,0.6898,6.2082,7.3467,0.845033,1.308,0.14341,0.169709,-0.0262993723154068,0.270282,1.8824,0.296136,0.702768,0.404002,,6.27301,-0.021828,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jared Wetherbee","sa3017421",695244
"Carlos De Los Santos",,0.0398,0.0579,0,6.10083,1,0,0,0,,1,4.778,1.0778,0.7191,0.67787,0.158556,0.758,0.0276,0.0551,0.6967,6.2703,6.822,0.919129,1.427,0.145814,0.158644,-0.012829646468162537,0.271835,1.8358,0.295611,0.69196,0.391992,,6.2736,-0.0218345,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carlos De Los Santos","sa3005448",678914
"Miguel Fulgencio",,0.0402,0.0575,0,5.9589,1,0,0,0,,1,4.796,1.1166,0.7065,0.6621,0.142111,0.7637,0.0277,0.0473,0.5849,5.2641,6.8733,0.765877,1.279,0.121956,0.159237,-0.037281058728694916,0.280201,1.8803,0.299108,0.698132,0.433002,,6.27712,-0.0218734,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Fulgencio","sa3020892",805415
"Jeison Pena",,0.0399,0.0578,0,6.06294,1,0,0,0,,1,4.762,1.0953,0.7159,0.67366,0.157222,0.7221,0.0275,0.0618,0.6401,5.7609,6.4989,0.886442,1.415,0.134418,0.151638,-0.0172196626663208,0.275332,1.8174,0.294921,0.689606,0.408002,,6.28187,-0.0219258,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jeison Pena","sa3015403",695972
"Jose Diaz",,0.0398,0.058,0,6.1029,1,0,0,0,,1,4.771,1.1068,0.7208,0.6781,0.155556,0.7261,0.0276,0.0592,0.6313,5.6817,6.5349,0.869439,1.4,0.13232,0.15219,-0.019870057702064514,0.277693,1.8329,0.297371,0.688555,0.415004,,6.282,-0.0219273,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Diaz","sa3005709",681631
"Lake Bachar","MIA",2.594,3.0793,0,4.42988,58,0,1.082,10.3155,,58,250.757,56.4036,30.5186,28.5481,8.43578,22.3715,1.4286,2.3293,51.6107,8.00856,3.47144,2.30698,1.309,0.20582,0.0892159,0.11660372465848923,0.249511,1.35819,0.288946,0.720623,0.37078,,4.55521,-0.0219492,0.0105061,999,,,,,,,262.20000000000005,4.520689655172415,263,4.5344827586206895,6.89,5.94,5.34,4.88,4.48,4.11,3.75,3.37,2.91,5.53,5.23,5.02,4.85,4.7,4.55,4.4,4.22,3.99,"Lake Bachar","19222",669199
"Heisell Baro",,0.0397,0.0581,0,6.14322,1,0,0,0,,1,4.755,1.1067,0.7237,0.68258,0.163778,0.7075,0.0275,0.053,0.6457,5.8113,6.3675,0.91265,1.474,0.135794,0.148791,-0.012996837496757507,0.277056,1.8142,0.296049,0.688051,0.392006,,6.28569,-0.021968,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Heisell Baro","sa3009225",683426
"Johan Otanez","WSN",0.0386,0.0591,0,6.02856,1,0,0,0,,1,4.81,1.0744,0.7148,0.66984,0.141,0.8263,0.0278,0.0564,0.6293,5.6637,7.4367,0.761588,1.269,0.130832,0.171788,-0.040956348180770874,0.273572,1.9007,0.29566,0.696237,0.445911,,6.38898,-0.0219757,-0.046862,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Johan Otanez","sa3009782",683634
"Maycold Leon",,0.0402,0.0575,0,5.97762,1,0,0,0,,1,4.78,1.0976,0.7063,0.66418,0.151889,0.7504,0.0276,0.0488,0.6256,5.6304,6.7536,0.833689,1.367,0.130879,0.156987,-0.026108786463737488,0.275723,1.848,0.295229,0.698136,0.4,,6.28744,-0.0219873,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Maycold Leon","sa3008693",682952
"Mason Denaburg",,0.0398,0.0579,0,6.05961,1,0,0,0,,1,4.787,1.1246,0.7186,0.67329,0.144333,0.7412,0.0276,0.0577,0.5752,5.1768,6.6708,0.776039,1.299,0.120159,0.154836,-0.03467723727226257,0.281989,1.8658,0.299907,0.689534,0.452993,,6.28911,-0.0220058,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mason Denaburg","sa3010648",669379
"Sam Knowlton","ARI",0.0411,0.0567,0,6.05043,1,0,0,0,,1,4.803,1.1115,0.7172,0.67227,0.132222,0.782,0.0277,0.0514,0.6506,5.8554,7.038,0.831969,1.19,0.135457,0.162815,-0.027357906103134155,0.280003,1.8935,0.307294,0.688543,0.449625,,6.08437,-0.0220101,-0.0455197,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sam Knowlton","sa3023467",681060
"Joseph Yabbour","CHW",0.0363,0.0614,0,6.31188,1,0,0,0,,1,4.803,1.0918,0.7425,0.70132,0.175111,0.78,0.0277,0.0503,0.6803,6.1227,7.02,0.87218,1.576,0.141641,0.162399,-0.020757853984832764,0.274826,1.8718,0.294066,0.694251,0.389495,,6.57322,-0.0220123,-0.0473618,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joseph Yabbour","sa3021980",691634
"Yordy Herrera","STL",0.041,0.0568,0,5.73309,1,0,0,0,,1,4.803,1.0344,0.6797,0.63701,0.136556,0.841,0.0277,0.0526,0.7177,6.4593,7.569,0.853389,1.229,0.149427,0.175099,-0.025671452283859253,0.264593,1.8754,0.29388,0.709942,0.408371,,6.1871,-0.0220126,-0.0485637,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yordy Herrera","sa3019643",800277
"Randel Clemente","STL",0.0404,0.0573,0,5.85783,1,0,0,0,,1,4.805,1.0463,0.6949,0.65087,0.135889,0.8425,0.0278,0.0505,0.7122,6.4098,7.5825,0.845341,1.223,0.148221,0.175338,-0.027117595076560974,0.267459,1.8888,0.29714,0.702891,0.432948,,6.18764,-0.0220186,-0.0485637,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Randel Clemente","sa3016003",695003
"Kumar Nambiar",,0.0407,0.0599,0.0056,5.68116,0.9019,0.0209,0,0,,1,4.643,1.0919,0.6713,0.63124,0.164778,0.6124,0.024,0.0485,0.5862,5.2758,5.5116,0.957218,1.483,0.126255,0.131897,-0.005642905831336975,0.274202,1.7043,0.286935,0.700999,0.381752,,6.11889,-0.0220293,-0.0516175,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kumar Nambiar","sa3010666",687643
"Darling Florentino",,0.0397,0.058,0,6.10326,1,0,0,0,,1,4.764,1.1189,0.7213,0.67814,0.155667,0.7171,0.0275,0.051,0.601,5.409,6.4539,0.838098,1.401,0.126154,0.150525,-0.024370282888412476,0.280012,1.836,0.297365,0.688909,0.420994,,6.29245,-0.0220426,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Darling Florentino","sa3006901",678918
"Victor González","LAA",1.0473,1.1054,0,4.24447,22,0,0,0.6295,,22,96.576,22.1867,11.2907,10.3754,2.52267,9.9622,0.5771,1.148,18.0763,7.39485,4.07545,1.81449,1.032,0.187172,0.103154,0.08401776105165482,0.259597,1.46131,0.303145,0.72887,0.491542,,4.52887,-0.022062,0.0569693,999,,,,,,,75.7,3.440909090909091,78,3.5454545454545454,7.82,6.24,5.3,4.62,4.05,3.56,3.1,2.63,2.1,5.43,5.12,4.91,4.74,4.58,4.43,4.27,4.1,3.87,"Victor Gonzalez","16408",624647
"Eddy Alberto","BAL",0.0411,0.0566,0,5.99409,1,0,0,0,,1,4.751,1.1068,0.7092,0.66601,0.155556,0.7125,0.0274,0.0552,0.6559,5.9031,6.4125,0.920561,1.4,0.138055,0.149968,-0.011913284659385681,0.27786,1.8193,0.299903,0.693153,0.427777,,6.18,-0.0220772,-0.0510243,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eddy Alberto","sa3019491",805453
"Robert Wegielnik","CLE",0.0394,0.0584,0,6.05394,1,0,0,0,,1,4.771,1.1241,0.7167,0.67266,0.149778,0.7066,0.0276,0.06,0.6343,5.7087,6.3594,0.897679,1.348,0.132949,0.148103,-0.015154063701629639,0.280716,1.8307,0.302554,0.687225,0.43866,,6.14479,-0.0220782,-0.0502983,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Robert Wegielnik","sa3023540",814716
"Aaron Nixon","NYY",0.0408,0.057,0,6.1002,1,0,0,0,,1,4.819,1.1063,0.7228,0.6778,0.155889,0.7809,0.0278,0.0528,0.6333,5.6997,7.0281,0.810987,1.403,0.131417,0.162046,-0.030628755688667297,0.277595,1.8872,0.297365,0.697682,0.446089,,6.42754,-0.0221078,-0.0490666,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aaron Nixon","sa3023376",691004
"Blake Whiting",,0.0396,0.0581,0,6.16176,1,0,0,0,,1,4.766,1.1023,0.7258,0.68464,0.163111,0.7237,0.0275,0.0522,0.6578,5.9202,6.5133,0.90894,1.468,0.138019,0.151846,-0.013827100396156311,0.276259,1.826,0.29635,0.688639,0.390998,,6.29902,-0.0221153,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Blake Whiting","sa3023045",809821
"Ben Ethridge","MIN",0.0392,0.0585,0,6.18543,1,0,0,0,,1,4.726,1.1527,0.729,0.68727,0.168111,0.6359,0.0273,0.047,0.5605,5.0445,5.7231,0.881428,1.513,0.118599,0.134554,-0.015954285860061646,0.285103,1.7886,0.297056,0.682185,0.402858,,6.27962,-0.0221183,-0.0490939,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ben Ethridge","sa3020820",805998
"Josias De Los Santos",,0.0397,0.0581,0,6.1317,1,0,0,0,,1,4.771,1.1001,0.7231,0.6813,0.159556,0.7319,0.0276,0.0548,0.6496,5.8464,6.5871,0.887553,1.436,0.136156,0.153406,-0.017250046133995056,0.276109,1.832,0.296221,0.689348,0.400993,,6.3016,-0.0221437,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josias De Los Santos","sa3006508",680583
"Euri Montero",,0.0395,0.0582,0,6.14466,1,0,0,0,,1,4.771,1.167,0.7282,0.68274,0.149444,0.676,0.0276,0.0631,0.5122,4.6098,6.084,0.757692,1.345,0.107357,0.141689,-0.03433242440223694,0.289442,1.843,0.301922,0.682345,0.455009,,6.30216,-0.0221499,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Euri Montero","sa3015989",693759
"Brett Lockwood",,0.0396,0.0581,0,6.102,1,0,0,0,,1,4.805,1.1666,0.7257,0.678,0.135889,0.7356,0.0278,0.0547,0.5003,4.5027,6.6204,0.680125,1.223,0.104121,0.153091,-0.048969827592372894,0.290582,1.9022,0.305079,0.687226,0.486999,,6.30334,-0.0221629,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brett Lockwood","sa3015041",695344
"Marshall Hunt",,0.0396,0.0581,0,6.15528,1,0,0,0,,1,4.771,1.1088,0.7259,0.68392,0.16,0.7267,0.0276,0.0518,0.6377,5.7393,6.5403,0.877529,1.44,0.133662,0.152316,-0.018654361367225647,0.277721,1.8355,0.296983,0.688551,0.402991,,6.30658,-0.0221987,-0.0476151,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Marshall Hunt","sa3017369",701545
"Edgar Isea","ARI",0.0413,0.0565,0,6.02217,1,0,0,0,,1,4.819,1.0636,0.7126,0.66913,0.133556,0.8355,0.0278,0.0556,0.7363,6.6267,7.5195,0.881269,1.202,0.152791,0.173376,-0.02058519423007965,0.270781,1.8991,0.30413,0.693,0.426014,,6.1034,-0.0222273,-0.0455197,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edgar Isea","sa3009936",683384
"Yohemy Nolasco","CHW",0.0361,0.0615,0,6.36363,1,0,0,0,,1,4.766,1.1357,0.7481,0.70707,0.183556,0.6998,0.0275,0.0479,0.6,5.4,6.2982,0.857388,1.652,0.125892,0.146832,-0.020939990878105164,0.282632,1.8355,0.294349,0.688872,0.390495,,6.5958,-0.0222533,-0.0473618,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yohemy Nolasco","sa3016500",694064
"Luke Anderson","ATH",0.0401,0.0576,0,5.84154,1,0,0,0,,1,4.701,1.0741,0.6906,0.64906,0.157111,0.6972,0.0272,0.053,0.6597,5.9373,6.2748,0.946213,1.414,0.140332,0.148309,-0.007977023720741272,0.271869,1.7713,0.292595,0.696622,0.407117,,6.14012,-0.0222721,-0.0516175,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luke Anderson","sa3017984",680093
"Cole Hillier","SFG",0.0401,0.0577,0,5.74119,1,0,0,0,,1,4.713,1.0954,0.6812,0.63791,0.143667,0.6672,0.0272,0.0488,0.6287,5.6583,6.0048,0.942296,1.293,0.133397,0.141566,-0.008168891072273254,0.274056,1.7626,0.295145,0.692554,0.427561,,5.92475,-0.0222759,-0.0506109,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Hillier","sa3023232",815779
"Abel Mercedes","HOU",0.041,0.0568,0,5.96376,1,0,0,0,,1,4.84,1.0112,0.707,0.66264,0.137111,0.9127,0.028,0.058,0.7953,7.1577,8.2143,0.871371,1.234,0.164318,0.188574,-0.024256199598312378,0.261339,1.9239,0.297624,0.702621,0.43798,,6.27042,-0.0222899,-0.0496851,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Abel Mercedes","sa3017013",701951
